type,geo_point_2d,id,code,city,name,visible,epci
clusters,"45.13625,5.69496",SEM:120TOISE,SEM:GEN120TOISE,Le Pont-de-Claix,120 Toises,1,LaMetro
clusters,"45.20341,5.71433",SEM:16AOUT44,SEM:GEN16AOUT44,Saint-Martin-le-Vinoux,Résistance,1,LaMetro
clusters,"45.17106,5.75682",SEM:8MAI1945,SEM:GEN8MAI1945,Saint-Martin-d'Hères,8 mai 1945,1,LaMetro
clusters,"45.18388,5.71174",SEM:ABBEGREG,SEM:GENABBEGREG,Grenoble,Abbé Grégoire,1,LaMetro
clusters,"45.14292,5.71527",SEM:ADELAUNE,SEM:GENADELAUNE,Échirolles,Auguste Delaune,1,LaMetro
clusters,"45.20556,5.76449",SEM:AIGUIHEX,SEM:GENAIGUIHEX,Meylan,Aiguinards-Hexagone,1,LaMetro
clusters,"45.18168,5.73167",SEM:ALB1BELG,SEM:GENALB1BELG,Grenoble,Albert 1er de Belgique,1,LaMetro
clusters,"45.13148,5.81903",SEM:ALBERGES,SEM:GENALBERGES,Vaulnaveys-le-Haut,Les Alberges,1,LaMetro
clusters,"45.05795,5.68472",SEM:ALEGRANG,SEM:GENALEGRANG,Vif,Allée des Granges,1,LaMetro
clusters,"45.18422,5.71064",SEM:ALEMBERT,SEM:GENALEMBERT,Grenoble,D'Alembert,1,LaMetro
clusters,"45.08152,5.76865",SEM:ALLIANCE,SEM:GENALLIANCE,Vizille,L'Alliance,1,LaMetro
clusters,"45.17398,5.71427",SEM:ALLIES,SEM:GENALLIES,Grenoble,Alliés,1,LaMetro
clusters,"45.17204,5.76518",SEM:ALLOVES,SEM:GENALLOVES,Saint-Martin-d'Hères,Les Alloves,1,LaMetro
clusters,"45.15449,5.73379",SEM:ALPEXPO,SEM:GENALPEXPO,Eybens,Alpexpo,1,LaMetro
clusters,"45.18911,5.7193",SEM:ALSACELO,SEM:GENALSACELO,Grenoble,Alsace-Lorraine,1,LaMetro
clusters,"45.17186,5.70495",SEM:ANATFRAN,SEM:GENANATFRAN,Grenoble,Anatole France,1,LaMetro
clusters,"45.19272,5.67806",SEM:ANCIEMAI,SEM:GENANCIEMAI,Fontaine,Ancienne Mairie,1,LaMetro
clusters,"45.15978,5.68178",SEM:ANCIGARE,SEM:GENANCIGARE,Seyssins,Ancienne Gare,1,LaMetro
clusters,"45.21793,5.77933",SEM:ANCMAIRI,SEM:GENANCMAIRI,Meylan,Ancienne Mairie,1,LaMetro
clusters,"45.13993,5.77617",SEM:ANGONNES,SEM:GENANGONNES,Brié-et-Angonnes,Les Angonnes,1,LaMetro
clusters,"45.17782,5.77786",SEM:ANGUISSE,SEM:GENANGUISSE,Saint-Martin-d'Hères,Anguisses,1,LaMetro
clusters,"45.09462,5.74417",SEM:ANMAL,SEM:GENANMAL,Jarrie,André Malraux,1,LaMetro
clusters,"45.19709,5.71174",SEM:ARAGO,SEM:GENARAGO,Grenoble,Arago,1,LaMetro
clusters,"45.18551,5.69465",SEM:ARBERGES,SEM:GENARBERGES,Seyssinet-Pariset,Aristide Bergès,1,LaMetro
clusters,"45.15433,5.68029",SEM:ARGOUD,SEM:GENARGOUD,Seyssins,L'Argoud,1,LaMetro
clusters,"45.17537,5.74447",SEM:ARGOUGES,SEM:GENARGOUGES,Grenoble,André Argouges,1,LaMetro
clusters,"45.16359,5.73047",SEM:ARLEQUIN,SEM:GENARLEQUIN,Grenoble,Arlequin,1,LaMetro
clusters,"45.20683,5.84788",SEM:ARNAUDS,SEM:GENARNAUDS,Domène,Les Arnauds,1,LaMetro
clusters,"44.99692,5.60258",SEM:ARZELIER,SEM:GENARZELIER,Le Gua,L'Arzelier,1,LaMetro
clusters,"45.14483,5.70962",SEM:AUGUFERR,SEM:GENAUGUFERR,Échirolles,Auguste Ferrier,1,LaMetro
clusters,"45.18399,5.73965",SEM:AUGURAVI,SEM:GENAUGURAVI,Grenoble,Auguste Ravier,1,LaMetro
clusters,"45.14279,5.73589",SEM:AVREPUB,SEM:GENAVREPUB,Bresson,Avenue de la République,1,LaMetro
clusters,"45.16681,5.70594",SEM:BACHELAR,SEM:GENBACHELAR,Grenoble,Bachelard,1,LaMetro
clusters,"45.17813,5.73614",SEM:BAJATIER,SEM:GENBAJATIER,Grenoble,Bajatière,1,LaMetro
clusters,"45.12521,5.68811",SEM:BALMETTE,SEM:GENBALMETTE,Claix,La Balmette,1,LaMetro
clusters,"45.08728,5.69421",SEM:BALZAZ,SEM:GENBALZAZ,Varces-Allières-et-Risset,Balzac,1,LaMetro
clusters,"45.21726,5.71279",SEM:BANCHARD,SEM:GENBANCHARD,Saint-Martin-le-Vinoux,La Banchardière,1,LaMetro
clusters,"45.25801,5.70815",SEM:BARBET,SEM:GENBARBET,Quaix-en-Chartreuse,Le Barbet,1,LaMetro
clusters,"45.23097,5.69175",SEM:BARNA,SEM:GENBARNA,Saint-Égrève,Collège Barnave,1,LaMetro
clusters,"45.07181,5.65496",SEM:BASCULE,SEM:GENBASCULE,Saint-Paul-de-Varces,La Bascule,1,LaMetro
clusters,"45.25288,5.74174",SEM:BASMONT,SEM:GENBASMONT,Quaix-en-Chartreuse,Bas de Mont-Quaix,1,LaMetro
clusters,"45.25635,5.71059",SEM:BASPET,SEM:GENBASPET,Quaix-en-Chartreuse,Bas de Petesset,1,LaMetro
clusters,"45.25399,5.70142",SEM:BASQUAIX,SEM:GENBASQUAIX,Quaix-en-Chartreuse,Le Bas de Quaix,1,LaMetro
clusters,"45.20444,5.7376",SEM:BASTILLE,SEM:GENBASTILLE,La Tronche,Bastille,1,LaMetro
clusters,"45.11083,5.67865",SEM:BAUCHES,SEM:GENBAUCHES,Claix,Les Bauches,1,LaMetro
clusters,"44.97996,5.62235",SEM:BAYANNE,SEM:GENBAYANNE,Miribel-Lanchâtre,Bayanne,1,LaMetro
clusters,"45.14591,5.70478",SEM:BAYARD,SEM:GENBAYARD,Échirolles,Bayard,1,LaMetro
clusters,"45.26586,5.6998",SEM:BAZE,SEM:GENBAZE,Proveysieux,Le Bazeau,1,LaMetro
clusters,"45.21153,5.7907",SEM:BEALIERE,SEM:GENBEALIERE,Meylan,Les Béalières,1,LaMetro
clusters,"45.12535,5.67234",SEM:BEAU,SEM:GENBEAU,Claix,Beau Dunois,1,LaMetro
clusters,"45.13855,5.77355",SEM:BEAULIEU,SEM:GENBEAULIEU,Brié-et-Angonnes,Beaulieu,1,LaMetro
clusters,"45.21009,5.64861",SEM:BEAUREVO,SEM:GENBEAUREVO,Sassenage,Beaurevoir,1,LaMetro
clusters,"45.17591,5.69696",SEM:BEAUSITE,SEM:GENBEAUSITE,Seyssinet-Pariset,Beau Site,1,LaMetro
clusters,"45.16417,5.71792",SEM:BEAUVERT,SEM:GENBEAUVERT,Grenoble,Beauvert,1,LaMetro
clusters,"45.15899,5.68325",SEM:BEAUVOIR,SEM:GENBEAUVOIR,Seyssins,Beauvoir,1,LaMetro
clusters,"45.16106,5.75525",SEM:BELAIR,SEM:GENBELAIR,Eybens,Bel Air,1,LaMetro
clusters,"45.22268,5.684",SEM:BELLEDON,SEM:GENBELLEDON,Saint-Égrève,Belledonne,1,LaMetro
clusters,"45.24406,5.69244",SEM:BELLEVU,SEM:GENBELLEVU,Saint-Égrève,Bellevue,1,LaMetro
clusters,"45.11196,5.66548",SEM:BELLEVUE,SEM:GENBELLEVUE,Claix,Bellevue,1,LaMetro
clusters,"45.1765,5.68821",SEM:BELVEDER,SEM:GENBELVEDER,Seyssinet-Pariset,Belvédère,1,LaMetro
clusters,"45.18417,5.69071",SEM:BERGVERC,SEM:GENBERGVERC,Seyssinet-Pariset,Bergès - Vercors,1,LaMetro
clusters,"45.21882,5.78312",SEM:BERIVIER,SEM:GENBERIVIER,Meylan,Bérivière,1,LaMetro
clusters,"45.08998,5.69249",SEM:BERLIOGN,SEM:GENBERLIOGN,Varces-Allières-et-Risset,Berliognière,1,LaMetro
clusters,"45.18878,5.70588",SEM:BERRIAT,SEM:GENBERRIAT,Grenoble,Berriat-Le Magasin,1,LaMetro
clusters,"45.2748,5.61283",SEM:BERYL,SEM:GENBERYL,Veurey-Voroize,Le Béryl,1,LaMetro
clusters,"45.19246,5.7709",SEM:BIBLIUNI,SEM:GENBIBLIUNI,Gières,Bibliothèques Universitaires,1,LaMetro
clusters,"45.23522,5.66953",SEM:BIOLLE,SEM:GENBIOLLE,Saint-Égrève,La Biolle - Gare,1,LaMetro
clusters,"45.19195,5.77474",SEM:BIOLOGIE,SEM:GENBIOLOGIE,Gières,Universités - Biologie,1,LaMetro
clusters,"45.18886,5.73639",SEM:BIRHAKEI,SEM:GENBIRHAKEI,Grenoble,Bir Hakeim,1,LaMetro
clusters,"45.21064,5.65625",SEM:BLANCFON,SEM:GENBLANCFON,Sassenage,Blanc Fontaine,1,LaMetro
clusters,"45.17585,5.75684",SEM:BLANCHON,SEM:GENBLANCHON,Saint-Martin-d'Hères,Parc Jo Blanchon,1,LaMetro
clusters,"45.24058,5.67257",SEM:BONNAIS,SEM:GENBONNAIS,Saint-Égrève,Les Bonnais,1,LaMetro
clusters,"45.17875,5.7509",SEM:BONPASTE,SEM:GENBONPASTE,Grenoble,Bon Pasteur,1,LaMetro
clusters,"45.18077,5.69437",SEM:BOUCHDV,SEM:GENBOUCHDV,Seyssinet-Pariset,Bouchayer - Hôtel de Ville,1,LaMetro
clusters,"45.11962,5.66899",SEM:BOULODRO,SEM:GENBOULODRO,Claix,Boulodrome-Ecole,1,LaMetro
clusters,"45.19187,5.81647",SEM:BOURG,SEM:GENBOURG,Murianette,Le Bourg,1,LaMetro
clusters,"45.15765,5.68975",SEM:BOURNET,SEM:GENBOURNET,Seyssins,Le Bournet,1,LaMetro
clusters,"45.1377,5.74771",SEM:BRESSON,SEM:GENBRESSON,Bresson,Bresson Mairie,1,LaMetro
clusters,"45.11528,5.78405",SEM:BRIE,SEM:GENBRIE,Brié-et-Angonnes,Mont Rolland,1,LaMetro
clusters,"45.11784,5.78285",SEM:BRIECOLE,SEM:GENBRIECOLE,Brié-et-Angonnes,L'Olympe,1,LaMetro
clusters,"45.11119,5.78653",SEM:BRIEGLIS,SEM:GENBRIEGLIS,Brié-et-Angonnes,Brié Église,1,LaMetro
clusters,"45.19299,5.81948",SEM:BRIOT,SEM:GENBRIOT,Murianette,La Briot,1,LaMetro
clusters,"45.16635,5.73118",SEM:BRUYERE,SEM:GENBRUYERE,Grenoble,La Bruyère-Parc Jean Verlhac,1,LaMetro
clusters,"45.21581,5.77226",SEM:BUCLOS,SEM:GENBUCLOS,Corenc,Buclos,1,LaMetro
clusters,"45.22308,5.71778",SEM:BUIS,SEM:GENBUIS,Saint-Martin-le-Vinoux,La Buisseratière,1,LaMetro
clusters,"45.20884,5.79756",SEM:BUSSEROL,SEM:GENBUSSEROL,Meylan,Busserolles,1,LaMetro
clusters,"45.1815,5.72195",SEM:CAB,SEM:GENCAB,Grenoble,Colonel Dumont,1,LaMetro
clusters,"45.08593,5.77127",SEM:CAMPVIZ,SEM:GENCAMPVIZ,Vizille,Camping,1,LaMetro
clusters,"45.05212,5.7104",SEM:CANAL,SEM:GENCANAL,Saint-Georges-de-Commiers,Le Canal,1,LaMetro
clusters,"45.24018,5.66619",SEM:CAP38,SEM:GENCAP38,Saint-Égrève,Cap38,1,LaMetro
clusters,"45.21732,5.68127",SEM:CAPDESH,SEM:GENCAPDESH,Saint-Égrève,Cap des H',1,LaMetro
clusters,"45.17614,5.72539",SEM:CAPUCHE,SEM:GENCAPUCHE,Grenoble,Capuche,1,LaMetro
clusters,"45.16238,5.76305",SEM:CARINA,SEM:GENCARINA,Saint-Martin-d'Hères,Le Carina,1,LaMetro
clusters,"45.20114,5.75855",SEM:CARONBAS,SEM:GENCARONBAS,La Tronche,La Carronnerie Basse,1,LaMetro
clusters,"45.20116,5.7588",SEM:CARONRIE,SEM:GENCARONRIE,La Tronche,Carronnerie - Ile d'Amour,1,LaMetro
clusters,"45.11472,5.69018",SEM:CARRIERE,SEM:GENCARRIERE,Claix,Carrière,1,LaMetro
clusters,"45.14448,5.70071",SEM:CASANOVA,SEM:GENCASANOVA,Échirolles,Danielle Casanova,1,LaMetro
clusters,"45.19902,5.71747",SEM:CASAVILL,SEM:GENCASAVILL,Grenoble,Casamaures - Village,1,LaMetro
clusters,"45.18506,5.72533",SEM:CASBONNE,SEM:GENCASBONNE,Grenoble,Caserne de Bonne,1,LaMetro
clusters,"44.98229,5.62309",SEM:CASSOULE,SEM:GENCASSOULE,Miribel-Lanchâtre,Cassoulet,1,LaMetro
clusters,"45.20216,5.70431",SEM:CEACAMB,SEM:GENCEACAMB,Grenoble,Marie-Louise Paris - CEA,1,LaMetro
clusters,"45.20783,5.75552",SEM:CEDRE,SEM:GENCEDRE,Corenc,Le Cèdre,1,LaMetro
clusters,"45.18495,5.70573",SEM:CEMOI,SEM:GENCEMOI,Grenoble,Cémoi,1,LaMetro
clusters,"45.15886,5.75948",SEM:CENSOCIO,SEM:GENCENSOCIO,Poisat,Centre Socio-Culturel,1,LaMetro
clusters,"45.20617,5.75215",SEM:CENTHEOL,SEM:GENCENTHEOL,La Tronche,Centre Théologique,1,LaMetro
clusters,"45.17084,5.69457",SEM:CENTRESU,SEM:GENCENTRESU,Seyssins,Grand Pré - Centre Sud,1,LaMetro
clusters,"45.17817,5.69702",SEM:CENTRSOC,SEM:GENCENTRSOC,Seyssinet-Pariset,L'Arche,1,LaMetro
clusters,"45.10734,5.74936",SEM:CHABER,SEM:GENCHABER,Jarrie,Les Chaberts,1,LaMetro
clusters,"45.04333,5.6644",SEM:CHALET,SEM:GENCHALET,Vif,Le Chalet,1,LaMetro
clusters,"45.08519,5.66714",SEM:CHAMBORD,SEM:GENCHAMBORD,Varces-Allières-et-Risset,Chambord,1,LaMetro
clusters,"45.2051,5.68348",SEM:CHAMECHA,SEM:GENCHAMECHA,Sassenage,Chamechaude,1,LaMetro
clusters,"45.09222,5.7702",SEM:CHAMP,SEM:GENCHAMP,Montchaboud,Champ Clocher,1,LaMetro
clusters,"45.15627,5.75505",SEM:CHAMPFIL,SEM:GENCHAMPFIL,Eybens,Champ Fila,1,LaMetro
clusters,"45.18554,5.72318",SEM:CHAMPION,SEM:GENCHAMPION,Grenoble,Championnet,1,LaMetro
clusters,"45.22023,5.77982",SEM:CHAMPLAR,SEM:GENCHAMPLAR,Meylan,Champlars,1,LaMetro
clusters,"45.18438,5.76824",SEM:CHAMPROM,SEM:GENCHAMPROM,Saint-Martin-d'Hères,Champ Roman,1,LaMetro
clusters,"45.18578,5.80285",SEM:CHAMPRON,SEM:GENCHAMPRON,Gières,Champrondet,1,LaMetro
clusters,"45.06841,5.72308",SEM:CHAMPSD,SEM:GENCHAMPSD,Champ-sur-Drac,ZA La Plaine,1,LaMetro
clusters,"45.17794,5.71025",SEM:CHAMPSEL,SEM:GENCHAMPSEL,Grenoble,Champs-Elysées,1,LaMetro
clusters,"45.23991,5.69158",SEM:CHAMPY,SEM:GENCHAMPY,Saint-Égrève,Champy,1,LaMetro
clusters,"45.20744,5.75903",SEM:CHAMROC,SEM:GENCHAMROC,Meylan,Champ Rochas,1,LaMetro
clusters,"45.13671,5.7083",SEM:CHANDON,SEM:GENCHANDON,Le Pont-de-Claix,Edmée Chandon,1,LaMetro
clusters,"45.08058,5.77486",SEM:CHANTEFE,SEM:GENCHANTEFE,Vizille,Chantefeuille,1,LaMetro
clusters,"45.11012,5.66548",SEM:CHANTERA,SEM:GENCHANTERA,Claix,La Chanteraie,1,LaMetro
clusters,"45.10097,5.74215",SEM:CHARBON,SEM:GENCHARBON,Jarrie,Les Charbonnaux,1,LaMetro
clusters,"45.19385,5.68009",SEM:CHARLMIC,SEM:GENCHARLMIC,Fontaine,Charles Michels,1,LaMetro
clusters,"45.32189,5.74005",SEM:CHARME,SEM:GENCHARME,Proveysieux,Col de la Charmette,1,LaMetro
clusters,"45.1974,5.69355",SEM:CHARMETT,SEM:GENCHARMETT,Fontaine,Charmettes,1,LaMetro
clusters,"45.11599,5.68888",SEM:CHARRIER,SEM:GENCHARRIER,Claix,Charrières,1,LaMetro
clusters,"45.07572,5.77221",SEM:CHAT,SEM:GENCHAT,Vizille,Place du Château,1,LaMetro
clusters,"45.21234,5.65202",SEM:CHATBEAU,SEM:GENCHATBEAU,Sassenage,Château de Beaurevoir,1,LaMetro
clusters,"45.14732,5.72671",SEM:CHATEAU,SEM:GENCHATEAU,Échirolles,Le Château,1,LaMetro
clusters,"45.27449,5.60613",SEM:CHATEAUX,SEM:GENCHATEAUX,Veurey-Voroize,Chemin du Parc,1,LaMetro
clusters,"45.27353,5.60481",SEM:CHATELAR,SEM:GENCHATELAR,Veurey-Voroize,Châtelard,1,LaMetro
clusters,"45.16217,5.74903",SEM:CHATELIE,SEM:GENCHATELIE,Eybens,La Châtelière,1,LaMetro
clusters,"45.21224,5.66167",SEM:CHATSASS,SEM:GENCHATSASS,Sassenage,Château de Sassenage,1,LaMetro
clusters,"45.23655,5.63811",SEM:CHAULNES,SEM:GENCHAULNES,Noyarey,Chaulnes,1,LaMetro
clusters,"45.1266,5.67411",SEM:CHAUMES,SEM:GENCHAUMES,Claix,Les Chaumes,1,LaMetro
clusters,"45.21244,5.77061",SEM:CHAUMETI,SEM:GENCHAUMETI,Meylan,Chaumetière,1,LaMetro
clusters,"45.1547,5.68938",SEM:CHAUMIER,SEM:GENCHAUMIER,Seyssins,Hameau des Chaumières,1,LaMetro
clusters,"45.18466,5.73177",SEM:CHAVANT,SEM:GENCHAVANT,Grenoble,Chavant,1,LaMetro
clusters,"45.13521,5.66842",SEM:CHEABBE,SEM:GENCHEABBE,Claix,Chemin de l'Abbé,1,LaMetro
clusters,"45.22733,5.75876",SEM:CHEMBATO,SEM:GENCHEMBATO,Corenc,Batonnière,1,LaMetro
clusters,"45.21055,5.70612",SEM:CHEMI,SEM:GENCHEMI,Saint-Martin-le-Vinoux,Canet,1,LaMetro
clusters,"45.2366,5.69236",SEM:CHEMVER,SEM:GENCHEMVER,Saint-Égrève,Chemin Vert,1,LaMetro
clusters,"45.21809,5.65343",SEM:CHENES,SEM:GENCHENES,Sassenage,Les Chênes,1,LaMetro
clusters,"45.20673,5.82734",SEM:CHENEVIE,SEM:GENCHENEVIE,Domène,Chenevières,1,LaMetro
clusters,"45.26117,5.69831",SEM:CHIAISE,SEM:GENCHIAISE,Proveysieux,La Chiaise,1,LaMetro
clusters,"45.12118,5.68251",SEM:CHIEZE,SEM:GENCHIEZE,Claix,La Chièze,1,LaMetro
clusters,"45.14025,5.78364",SEM:CHOLLET,SEM:GENCHOLLET,Brié-et-Angonnes,Le Chollet,1,LaMetro
clusters,"45.16605,5.75142",SEM:CHOPIN,SEM:GENCHOPIN,Saint-Martin-d'Hères,Chopin,1,LaMetro
clusters,"45.18593,5.71744",SEM:CHORCOND,SEM:GENCHORCOND,Grenoble,Chorier - Condorcet,1,LaMetro
clusters,"45.16137,5.72414",SEM:CHRISTUR,SEM:GENCHRISTUR,Grenoble,Christophe Turc,1,LaMetro
clusters,"45.26474,5.77743",SEM:CHURU,SEM:GENCHURU,Le Sappey-en-Chartreuse,Churut,1,LaMetro
clusters,"45.04812,5.66739",SEM:CIMEBOUR,SEM:GENCIMEBOUR,Vif,La Cime du Bourg,1,LaMetro
clusters,"45.25733,5.74609",SEM:CIMEMONT,SEM:GENCIMEMONT,Quaix-en-Chartreuse,La Cime de Mont-Quaix,1,LaMetro
clusters,"45.13047,5.68357",SEM:CIMENTIE,SEM:GENCIMENTIE,Claix,Les Cimentiers,1,LaMetro
clusters,"45.16967,5.68346",SEM:CIMESEYP,SEM:GENCIMESEYP,Seyssinet-Pariset,Cimetière,1,LaMetro
clusters,"45.14524,5.67678",SEM:CIMETIGA,SEM:GENCIMETIGA,Seyssins,Garlettes,1,LaMetro
clusters,"45.19247,5.74534",SEM:CIMETIGS,SEM:GENCIMETIGS,La Tronche,Cimetière du Grand Sablon,1,LaMetro
clusters,"45.19508,5.7112",SEM:CITEINTE,SEM:GENCITEINTE,Grenoble,Cité Internationale,1,LaMetro
clusters,"45.18234,5.7598",SEM:CITELABE,SEM:GENCITELABE,Saint-Martin-d'Hères,Cité Labeye,1,LaMetro
clusters,"45.19996,5.7105",SEM:CITEMACE,SEM:GENCITEMACE,Grenoble,Cité Jean Macé,1,LaMetro
clusters,"45.16855,5.70479",SEM:CITEPMIS,SEM:GENCITEPMIS,Grenoble,Cité Paul Mistral,1,LaMetro
clusters,"45.09546,5.67214",SEM:CITESCOL,SEM:GENCITESCOL,Varces-Allières-et-Risset,Collège Jules Verne,1,LaMetro
clusters,"45.12025,5.67247",SEM:CLAIXMAI,SEM:GENCLAIXMAI,Claix,Claix Mairie,1,LaMetro
clusters,"45.18388,5.74107",SEM:CLEMENCE,SEM:GENCLEMENCE,Grenoble,Clémenceau,1,LaMetro
clusters,"45.18598,5.76095",SEM:CLINBELD,SEM:GENCLINBELD,Saint-Martin-d'Hères,Clinique Belledonne,1,LaMetro
clusters,"45.16201,5.67406",SEM:CLINDAU,SEM:GENCLINDAU,Seyssins,Clinique - Portail,1,LaMetro
clusters,"45.18126,5.71028",SEM:CLINMUT,SEM:GENCLINMUT,Grenoble,Groupe Hospitalier Mutualiste,1,LaMetro
clusters,"45.13546,5.70127",SEM:CLOSDOMI,SEM:GENCLOSDOMI,Le Pont-de-Claix,Clos Dominique,1,LaMetro
clusters,"45.16955,5.72321",SEM:CLOSDOR,SEM:GENCLOSDOR,Grenoble,Clos d'Or,1,LaMetro
clusters,"45.20968,5.71052",SEM:CLOSGRUE,SEM:GENCLOSGRUE,Saint-Martin-le-Vinoux,Clos Gérard Gruel,1,LaMetro
clusters,"45.09693,5.74585",SEM:CLOSJUV,SEM:GENCLOSJUV,Jarrie,Clos Jouvin,1,LaMetro
clusters,"45.20503,5.71402",SEM:CLOSSTMA,SEM:GENCLOSSTMA,Saint-Martin-le-Vinoux,Clos Saint-Martin,1,LaMetro
clusters,"44.99089,5.59541",SEM:COLARZEL,SEM:GENCOLARZEL,Le Gua,Col de l'Arzelier,1,LaMetro
clusters,"45.27237,5.67606",SEM:COLAVIER,SEM:GENCOLAVIER,Mont-Saint-Martin,Colavière,1,LaMetro
clusters,"45.21784,5.69096",SEM:COLCHART,SEM:GENCOLCHART,Saint-Martin-le-Vinoux,Collège Chartreuse,1,LaMetro
clusters,"45.23437,5.72578",SEM:COLCLEME,SEM:GENCOLCLEME,Saint-Martin-le-Vinoux,Col de Clémencières,1,LaMetro
clusters,"45.14004,5.6732",SEM:COLCOMBO,SEM:GENCOLCOMBO,Claix,Col de Comboire,1,LaMetro
clusters,"45.20302,5.66953",SEM:COLFLE,SEM:GENCOLFLE,Sassenage,Collège Fleming,1,LaMetro
clusters,"45.18073,5.76596",SEM:COLI,SEM:GENCOLI,Saint-Martin-d'Hères,Coli,1,LaMetro
clusters,"45.16143,5.74306",SEM:COLLSAUL,SEM:GENCOLLSAUL,Eybens,Collège des Saules,1,LaMetro
clusters,"45.14647,5.70177",SEM:COLMANHE,SEM:GENCOLMANHE,Échirolles,Colonel Manhès,1,LaMetro
clusters,"45.08654,5.77467",SEM:COLMATTO,SEM:GENCOLMATTO,Vizille,Collège Les Mattons,1,LaMetro
clusters,"45.28982,5.76704",SEM:COLPORTE,SEM:GENCOLPORTE,Sarcenas,Col de Porte,1,LaMetro
clusters,"45.234,5.75107",SEM:COLVENCE,SEM:GENCOLVENCE,Corenc,Col de Vence,1,LaMetro
clusters,"45.27742,5.71585",SEM:COMBALEY,SEM:GENCOMBALEY,Proveysieux,Planfay Combaleyre,1,LaMetro
clusters,"45.13446,5.71471",SEM:COMBE,SEM:GENCOMBE,Échirolles,Pied de la Combe,1,LaMetro
clusters,"45.14583,5.69081",SEM:COMBOIRE,SEM:GENCOMBOIRE,Échirolles,Comboire,1,LaMetro
