type,geo_point_2d,id,code,city,name,visible,epci
clusters,"45.20324,5.74535",SEM:COMMANAL,SEM:GENCOMMANAL,La Tronche,Commandant Nal,1,LaMetro
clusters,"45.14363,5.73336",SEM:COMMANDE,SEM:GENCOMMANDE,Échirolles,Commanderie,1,LaMetro
clusters,"45.21142,5.67272",SEM:COMPLEXE,SEM:GENCOMPLEXE,Sassenage,Complexe Sportif,1,LaMetro
clusters,"45.04472,5.70732",SEM:CONDAM,SEM:GENCONDAM,Saint-Georges-de-Commiers,Les Condamines,1,LaMetro
clusters,"45.18915,5.77445",SEM:CONDIUNI,SEM:GENCONDIUNI,Saint-Martin-d'Hères,Condillac - Universités,1,LaMetro
clusters,"45.18553,5.71823",SEM:CONDORCE,SEM:GENCONDORCE,Grenoble,Condorcet,1,LaMetro
clusters,"45.20592,5.70944",SEM:CONRADKI,SEM:GENCONRADKI,Saint-Martin-le-Vinoux,Conrad Kilian,1,LaMetro
clusters,"45.20974,5.75272",SEM:CORENCMA,SEM:GENCORENCMA,Corenc,Corenc Mairie,1,LaMetro
clusters,"45.21983,5.76229",SEM:CORENCVI,SEM:GENCORENCVI,Corenc,Corenc Village,1,LaMetro
clusters,"45.21809,5.76046",SEM:CORNEDOR,SEM:GENCORNEDOR,Corenc,La Corne d'Or,1,LaMetro
clusters,"45.08176,5.78758",SEM:CORNIERS,SEM:GENCORNIERS,Vizille,Les Corniers,1,LaMetro
clusters,"45.13895,5.67006",SEM:COSSEY,SEM:GENCOSSEY,Claix,Cossey,1,LaMetro
clusters,"45.12669,5.6867",SEM:COTEAU,SEM:GENCOTEAU,Claix,Le Coteau,1,LaMetro
clusters,"45.21006,5.64749",SEM:COTESASS,SEM:GENCOTESASS,Sassenage,Les Côtes,1,LaMetro
clusters,"45.20004,5.83528",SEM:COUBERTI,SEM:GENCOUBERTI,Domène,Coubertin,1,LaMetro
clusters,"45.07055,5.64494",SEM:CROIX,SEM:GENCROIX,Saint-Paul-de-Varces,La Croix,1,LaMetro
clusters,"45.18558,5.7479",SEM:CROIXROU,SEM:GENCROIXROU,Saint-Martin-d'Hères,Croix Rouge,1,LaMetro
clusters,"45.1292,5.67128",SEM:CRXROLLA,SEM:GENCRXROLLA,Claix,La Croix Rolland,1,LaMetro
clusters,"45.17006,5.80858",SEM:CULFROID,SEM:GENCULFROID,Venon,Cul Froid,1,LaMetro
clusters,"45.19188,5.69505",SEM:CURIVERC,SEM:GENCURIVERC,Fontaine,Curie - Vercors,1,LaMetro
clusters,"45.2349,5.68768",SEM:CUVILLEU,SEM:GENCUVILLEU,Saint-Égrève,Cuvilleux,1,LaMetro
clusters,"45.226,5.7842",SEM:CXCIBENS,SEM:GENCXCIBENS,Meylan,Croix de Cibeins,1,LaMetro
clusters,"45.20879,5.74934",SEM:CXMONTFL,SEM:GENCXMONTFL,Corenc,Croix de Montfleury,1,LaMetro
clusters,"45.16821,5.76174",SEM:CXPATRE,SEM:GENCXPATRE,Saint-Martin-d'Hères,Croix du Pâtre,1,LaMetro
clusters,"45.22374,5.78177",SEM:CXRAMEAU,SEM:GENCXRAMEAU,Meylan,Croix des Rameaux,1,LaMetro
clusters,"45.16163,5.74447",SEM:DEGAULLE,SEM:GENDEGAULLE,Eybens,Général de Gaulle,1,LaMetro
clusters,"45.13832,5.71307",SEM:DENPAPIN,SEM:GENDENPAPIN,Échirolles,Denis Papin,1,LaMetro
clusters,"45.21285,5.64587",SEM:DENT,SEM:GENDENT,Sassenage,La Dent du Loup,1,LaMetro
clusters,"45.17829,5.72771",SEM:DEPORTES,SEM:GENDEPORTES,Grenoble,Rue des Déportés,1,LaMetro
clusters,"45.22278,5.7927",SEM:DETOURBE,SEM:GENDETOURBE,Meylan,La Détourbe,1,LaMetro
clusters,"45.20152,5.83821",SEM:DOMENEMA,SEM:GENDOMENEMA,Domène,Domène Mairie,1,LaMetro
clusters,"45.20138,5.75303",SEM:DOYENGOS,SEM:GENDOYENGOS,La Tronche,Doyen Gosse,1,LaMetro
clusters,"45.12265,5.69102",SEM:DRAC,SEM:GENDRAC,Claix,Mémorial,1,LaMetro
clusters,"45.14895,5.69397",SEM:DRAC2,SEM:GENDRAC2,Échirolles,Drac,1,LaMetro
clusters,"45.18013,5.71077",SEM:DRCALME,SEM:GENDRCALME,Grenoble,Vallier - Docteur Calmette,1,LaMetro
clusters,"45.18228,5.7341",SEM:DRIANT,SEM:GENDRIANT,Grenoble,Driant,1,LaMetro
clusters,"45.18731,5.72728",SEM:DRMARTIN,SEM:GENDRMARTIN,Grenoble,Docteur Martin,1,LaMetro
clusters,"45.19128,5.72201",SEM:DRMAZET,SEM:GENDRMAZET,Grenoble,Docteur Mazet,1,LaMetro
clusters,"45.17245,5.70632",SEM:DRSCHWEI,SEM:GENDRSCHWEI,Grenoble,Docteur Schweitzer,1,LaMetro
clusters,"45.1902,5.72822",SEM:DUBEDOUT,SEM:GENDUBEDOUT,Grenoble,Hubert Dubedout - Maison du Tourisme,1,LaMetro
clusters,"45.1988,5.71015",SEM:DURANT,SEM:GENDURANT,Grenoble,Durant-Savoyat,1,LaMetro
clusters,"45.26824,5.61944",SEM:ECHALIER,SEM:GENECHALIER,Veurey-Voroize,Les Echalières,1,LaMetro
clusters,"45.15302,5.71848",SEM:ECHIGARE,SEM:GENECHIGARE,Échirolles,Echirolles Gare,1,LaMetro
clusters,"45.25346,5.71992",SEM:ECOLE,SEM:GENECOLE,Quaix-en-Chartreuse,Quaix-en-Chartreuse Village,1,LaMetro
clusters,"45.07999,5.73469",SEM:ECOLELP,SEM:GENECOLELP,Champ-sur-Drac,Le Pavillon,1,LaMetro
clusters,"45.06908,5.69334",SEM:ECOLEREY,SEM:GENECOLEREY,Vif,Ecole Reymure,1,LaMetro
clusters,"45.14638,5.72973",SEM:ECOLHOSP,SEM:GENECOLHOSP,Échirolles,Ecoles Hospitalières,1,LaMetro
clusters,"45.19753,5.68631",SEM:ECRINS,SEM:GENECRINS,Fontaine,Les Écrins,1,LaMetro
clusters,"45.14261,5.70384",SEM:ECUREUIL,SEM:GENECUREUIL,Échirolles,Ecureuil,1,LaMetro
clusters,"45.18149,5.78755",SEM:EDELWEIS,SEM:GENEDELWEIS,Gières,Edelweiss,1,LaMetro
clusters,"45.18183,5.74091",SEM:EDISON,SEM:GENEDISON,Grenoble,Edison,1,LaMetro
clusters,"45.15937,5.72662",SEM:EDMOESMO,SEM:GENEDMOESMO,Grenoble,Edmond Esmonin,1,LaMetro
clusters,"45.17446,5.75432",SEM:EDROSTAN,SEM:GENEDROSTAN,Saint-Martin-d'Hères,Edmond Rostand,1,LaMetro
clusters,"45.17902,5.75528",SEM:EDVAILLA,SEM:GENEDVAILLA,Saint-Martin-d'Hères,Edouard Vaillant,1,LaMetro
clusters,"45.23999,5.68407",SEM:EGLISESE,SEM:GENEGLISESE,Saint-Égrève,Eglise,1,LaMetro
clusters,"45.26335,5.69973",SEM:EGRECOLE,SEM:GENEGRECOLE,Proveysieux,Proveysieux Village,1,LaMetro
clusters,"45.27608,5.70727",SEM:EGREGUA,SEM:GENEGREGUA,Proveysieux,Pont du Gua,1,LaMetro
clusters,"45.25822,5.69591",SEM:EGREMOLL,SEM:GENEGREMOLL,Proveysieux,Le Mollard,1,LaMetro
clusters,"45.08403,5.77517",SEM:EJCURIE,SEM:GENEJCURIE,Vizille,Ecoles Joliot-Curie,1,LaMetro
clusters,"45.17958,5.77015",SEM:ELSATRIO,SEM:GENELSATRIO,Saint-Martin-d'Hères,Elsa Triolet,1,LaMetro
clusters,"45.2196,5.66022",SEM:ENGENIER,SEM:GENENGENIER,Sassenage,Les Engenières,1,LaMetro
clusters,"45.19496,5.77481",SEM:EPICEA,SEM:GENEPICEA,Gières,Epicéa,1,LaMetro
clusters,"45.19158,5.7065",SEM:ESCLANGO,SEM:GENESCLANGO,Grenoble,Esclangon,1,LaMetro
clusters,"45.19566,5.71679",SEM:ESPLANAD,SEM:GENESPLANAD,Grenoble,Annie Fratellini-Esplanade,1,LaMetro
clusters,"45.15588,5.71909",SEM:ESSARTS,SEM:GENESSARTS,Échirolles,Essarts - La Butte,1,LaMetro
clusters,"45.17213,5.75769",SEM:ETIEGRAP,SEM:GENETIEGRAP,Saint-Martin-d'Hères,Etienne Grappe,1,LaMetro
clusters,"45.17284,5.72476",SEM:EUGENESU,SEM:GENEUGENESU,Grenoble,Eugène Sue,1,LaMetro
clusters,"45.14733,5.74979",SEM:EYBMAIRI,SEM:GENEYBMAIRI,Eybens,Eybens Mairie,1,LaMetro
clusters,"45.21385,5.76461",SEM:EYGALA,SEM:GENEYGALA,Corenc,Eygala,1,LaMetro
clusters,"45.2115,5.77392",SEM:FACPHARM,SEM:GENFACPHARM,Meylan,Faculté de Pharmacie,1,LaMetro
clusters,"45.17651,5.69427",SEM:FAUCONNI,SEM:GENFAUCONNI,Seyssinet-Pariset,Fauconnière,1,LaMetro
clusters,"45.19073,5.71847",SEM:FELIXVIA,SEM:GENFELIXVIA,Grenoble,Félix Viallet,1,LaMetro
clusters,"45.22864,5.69171",SEM:FIANCEY,SEM:GENFIANCEY,Saint-Égrève,Chemin Fiancey,1,LaMetro
clusters,"45.17049,5.72791",SEM:FLAUCLOS,SEM:GENFLAUCLOS,Grenoble,Flaubert - Clos d'Or,1,LaMetro
clusters,"45.27158,5.67442",SEM:FOCHAIRE,SEM:GENFOCHAIRE,Mont-Saint-Martin,Fochaire,1,LaMetro
clusters,"45.1808,5.72256",SEM:FOCHFERI,SEM:GENFOCHFERI,Grenoble,Foch - Ferrié,1,LaMetro
clusters,"45.12215,5.68935",SEM:FONDRATE,SEM:GENFONDRATE,Claix,Fond Ratel,1,LaMetro
clusters,"45.08728,5.70786",SEM:FONTAGNE,SEM:GENFONTAGNE,Varces-Allières-et-Risset,Fontagneux,1,LaMetro
clusters,"45.19134,5.68727",SEM:FONTAHDV,SEM:GENFONTAHDV,Fontaine,Fontaine Hôtel de Ville - La Source,1,LaMetro
clusters,"45.18909,5.69844",SEM:FONTAINA,SEM:GENFONTAINA,Fontaine,Les Fontainades - Le Vog,1,LaMetro
clusters,"45.25507,5.66148",SEM:FONTANIL,SEM:GENFONTANIL,Fontanil-Cornillon,Palluel,1,LaMetro
clusters,"45.25618,5.66633",SEM:FONTANIM,SEM:GENFONTANIM,Fontanil-Cornillon,Le Fontanil Mairie,1,LaMetro
clusters,"45.25823,5.66385",SEM:FONTCIM,SEM:GENFONTCIM,Fontanil-Cornillon,Le Fontanil Cimetière,1,LaMetro
clusters,"45.2592,5.7449",SEM:FONVIEIL,SEM:GENFONVIEIL,Quaix-en-Chartreuse,Fontvieille,1,LaMetro
clusters,"45.20966,5.677",SEM:FRBLUMET,SEM:GENFRBLUMET,Sassenage,François Blumet,1,LaMetro
clusters,"45.17338,5.79514",SEM:FRENAIE,SEM:GENFRENAIE,Venon,La Frênaie,1,LaMetro
clusters,"45.1479,5.73517",SEM:FRQUESNA,SEM:GENFRQUESNA,Échirolles,François Quesnay,1,LaMetro
clusters,"45.12596,5.67131",SEM:FURONNIE,SEM:GENFURONNIE,Claix,Furonnières,1,LaMetro
clusters,"45.19228,5.7643",SEM:GABFAURE,SEM:GENGABFAURE,Saint-Martin-d'Hères,Gabriel Fauré,1,LaMetro
clusters,"45.21485,5.68576",SEM:GAGNIERE,SEM:GENGAGNIERE,Saint-Martin-le-Vinoux,Louis Gagnière,1,LaMetro
clusters,"45.17878,5.77315",SEM:GALOCHER,SEM:GENGALOCHER,Saint-Martin-d'Hères,Galochère,1,LaMetro
clusters,"45.06389,5.66986",SEM:GARCINS,SEM:GENGARCINS,Vif,Les Garcins,1,LaMetro
clusters,"45.07049,5.65062",SEM:GARDE,SEM:GENGARDE,Saint-Paul-de-Varces,La Garde,1,LaMetro
clusters,"45.08563,5.74255",SEM:GAREJARR,SEM:GENGAREJARR,Jarrie,Jarrie Gare,1,LaMetro
clusters,"45.22729,5.76583",SEM:GARENNE,SEM:GENGARENNE,Corenc,La Garenne,1,LaMetro
clusters,"45.19078,5.71554",SEM:GARES,SEM:GENGARES,Grenoble,Gares,1,LaMetro
clusters,"45.19095,5.71557",SEM:GARESNCF,SEM:GENGARESNCF,Grenoble,Gares,,LaMetro
clusters,"45.14748,5.67773",SEM:GARLETTE,SEM:GENGARLETTE,Seyssins,Garlettes,,LaMetro
clusters,"45.19298,5.71406",SEM:GAROUTIE,SEM:GENGAROUTIE,Grenoble,Gare Routière,1,LaMetro
clusters,"45.24122,5.68148",SEM:GAVANIER,SEM:GENGAVANIER,Saint-Égrève,Gavanière,1,LaMetro
clusters,"45.18479,5.75086",SEM:GAY,SEM:GENGAY,Saint-Martin-d'Hères,Gay,1,LaMetro
clusters,"45.13645,5.71214",SEM:GAYLUSSA,SEM:GENGAYLUSSA,Échirolles,Gay Lussac,1,LaMetro
clusters,"45.18194,5.74841",SEM:GDCHATEL,SEM:GENGDCHATEL,Saint-Martin-d'Hères,Grand Châtelet,1,LaMetro
clusters,"45.20704,5.74578",SEM:GDTRONCH,SEM:GENGDTRONCH,La Tronche,Grande Tronche,1,LaMetro
clusters,"45.07385,5.72957",SEM:GDVERGER,SEM:GENGDVERGER,Champ-sur-Drac,Grand Verger,1,LaMetro
clusters,"45.19647,5.67704",SEM:GERARPHI,SEM:GENGERARPHI,Fontaine,Gérard Philipe,1,LaMetro
clusters,"45.18528,5.78458",SEM:GIERGARE,SEM:GENGIERGARE,Gières,Gières Gare - Universités,1,LaMetro
clusters,"45.19421,5.72525",SEM:GIGNOUX,SEM:GENGIGNOUX,Grenoble,Maurice Gignoux,1,LaMetro
clusters,"45.09503,5.67982",SEM:GIRAUDIE,SEM:GENGIRAUDIE,Varces-Allières-et-Risset,La Giraudière,1,LaMetro
clusters,"45.16964,5.76358",SEM:GLAIEULS,SEM:GENGLAIEULS,Saint-Martin-d'Hères,Glaïeuls,1,LaMetro
clusters,"45.21901,5.67949",SEM:GLAIRAUX,SEM:GENGLAIRAUX,Saint-Égrève,Les Glairaux,1,LaMetro
clusters,"45.14962,5.71167",SEM:GLIERES,SEM:GENGLIERES,Échirolles,Les Glières,1,LaMetro
clusters,"45.07745,5.73156",SEM:GONNADIE,SEM:GENGONNADIE,Champ-sur-Drac,Marcel Paul,1,LaMetro
clusters,"45.17178,5.69424",SEM:GRANDPRE,SEM:GENGRANDPRE,Seyssinet-Pariset,Grand Pré,1,LaMetro
clusters,"45.24558,5.69563",SEM:GRANG,SEM:GENGRANG,Saint-Égrève,Grange Haute,1,LaMetro
clusters,"45.03933,5.66126",SEM:GRANGE,SEM:GENGRANGE,Vif,La Grange,1,LaMetro
clusters,"45.15696,5.72781",SEM:GRANGES,SEM:GENGRANGES,Échirolles,Les Granges,1,LaMetro
clusters,"45.21027,5.78453",SEM:GRANIER,SEM:GENGRANIER,Meylan,Granier,1,LaMetro
clusters,"45.14185,5.71816",SEM:GRAPH,SEM:GENGRAPH,Échirolles,Centre du graphisme,1,LaMetro
clusters,"45.15893,5.73179",SEM:GRDPLACE,SEM:GENGRDPLACE,Grenoble,Grand'place,1,LaMetro
clusters,"45.19903,5.75",SEM:GRDSABLO,SEM:GENGRDSABLO,La Tronche,Grand Sablon,1,LaMetro
clusters,"45.18746,5.73779",SEM:GREHOTEL,SEM:GENGREHOTEL,Grenoble,Grenoble Hôtel de Ville,1,LaMetro
clusters,"45.20997,5.76177",SEM:GRESIVAU,SEM:GENGRESIVAU,Corenc,Grésivaudan,1,LaMetro
clusters,"45.08233,5.77515",SEM:GRIMPI,SEM:GENGRIMPI,Vizille,Le Grimpillon,1,LaMetro
clusters,"45.07832,5.7021",SEM:GROSCHEN,SEM:GENGROSCHEN,Varces-Allières-et-Risset,Le Gros Chêne,1,LaMetro
clusters,"45.15127,5.70946",SEM:GRUGLIAS,SEM:GENGRUGLIAS,Échirolles,Grugliasco,1,LaMetro
clusters,"45.22869,5.78464",SEM:GUEBOUTE,SEM:GENGUEBOUTE,Meylan,Gué du Boutet,1,LaMetro
clusters,"45.20414,5.71545",SEM:GUERIMAN,SEM:GENGUERIMAN,Saint-Martin-le-Vinoux,16 Août 1944,1,LaMetro
clusters,"45.12655,5.8167",SEM:GUICHARD,SEM:GENGUICHARD,Vaulnaveys-le-Haut,Les Guichards,1,LaMetro
clusters,"45.03859,5.70576",SEM:GUILBERT,SEM:GENGUILBERT,Saint-Georges-de-Commiers,Les Guiberts,1,LaMetro
clusters,"45.1817,5.72783",SEM:GUSTRIVE,SEM:GENGUSTRIVE,Grenoble,Gustave Rivet,1,LaMetro
clusters,"45.14548,5.72585",SEM:GUYMOCQU,SEM:GENGUYMOCQU,Échirolles,Guy Mocquet,1,LaMetro
clusters,"45.19137,5.75866",SEM:HBERLUNI,SEM:GENHBERLUNI,Saint-Martin-d'Hères,Hector Berlioz - Universités,1,LaMetro
clusters,"45.17441,5.7083",SEM:HDUNANT,SEM:GENHDUNANT,Grenoble,Henri Dunant,1,LaMetro
clusters,"45.13887,5.79311",SEM:HEBOURG,SEM:GENHEBOURG,Herbeys,Herbeys Le Bourg,1,LaMetro
clusters,"45.1474,5.67773",SEM:HENRIREY,SEM:GENHENRIREY,Seyssins,Henri Rey,1,LaMetro
clusters,"45.17563,5.76392",SEM:HENRIWAL,SEM:GENHENRIWAL,Saint-Martin-d'Hères,Henri Wallon,1,LaMetro
clusters,"45.1469,5.73274",SEM:HOPITSUD,SEM:GENHOPITSUD,Échirolles,Hôpital Sud,1,LaMetro
clusters,"45.19714,5.74758",SEM:HOPMICHA,SEM:GENHOPMICHA,La Tronche,Hôpital Michallon,1,LaMetro
clusters,"45.1941,5.73571",SEM:HOPOLICE,SEM:GENHOPOLICE,Grenoble,Hôtel de Police,1,LaMetro
clusters,"45.21363,5.69885",SEM:HORLOGE,SEM:GENHORLOGE,Saint-Martin-le-Vinoux,Horloge,1,LaMetro
clusters,"45.21153,5.71775",SEM:HOTELBEL,SEM:GENHOTELBEL,Saint-Martin-le-Vinoux,Hôtel Bellevue,1,LaMetro
clusters,"45.17794,5.7517",SEM:HOUILLEB,SEM:GENHOUILLEB,Saint-Martin-d'Hères,Houille Blanche,1,LaMetro
clusters,"45.21798,5.77913",SEM:HTMEYLAN,SEM:GENHTMEYLAN,Meylan,Haut-Meylan,1,LaMetro
clusters,"45.24179,5.75433",SEM:HVENCE,SEM:GENHVENCE,Corenc,Hameau de Vence,1,LaMetro
clusters,"45.25971,5.62608",SEM:ILESCORD,SEM:GENILESCORD,Veurey-Voroize,Iles Cordées,1,LaMetro
clusters,"45.13197,5.70026",SEM:ILESMARS,SEM:GENILESMARS,Le Pont-de-Claix,Iles de Mars,1,LaMetro
clusters,"45.19713,5.73662",SEM:ILEVERTE,SEM:GENILEVERTE,Grenoble,Ile Verte,1,LaMetro
clusters,"45.14713,5.74546",SEM:ILIADE,SEM:GENILIADE,Eybens,L'Iliade,1,LaMetro
clusters,"45.12742,5.69856",SEM:IRENEJOL,SEM:GENIRENEJOL,Le Pont-de-Claix,Irène Joliot-Curie,1,LaMetro
clusters,"45.04881,5.70664",SEM:ISLE,SEM:GENISLE,Saint-Georges-de-Commiers,Les Isles,1,LaMetro
clusters,"45.19766,5.77588",SEM:IUTUFRAP,SEM:GENIUTUFRAP,Gières,Universités - IUT - UFRAPS,1,LaMetro
clusters,"45.06461,5.69128",SEM:JACOBINS,SEM:GENJACOBINS,Vif,Jacobins,1,LaMetro
clusters,"45.22103,5.79007",SEM:JAILLIER,SEM:GENJAILLIER,Meylan,Les Jaillières,1,LaMetro
clusters,"45.15034,5.7499",SEM:JAVAUX,SEM:GENJAVAUX,Eybens,Les Javaux,1,LaMetro
clusters,"45.12172,5.8144",SEM:JBRUANT,SEM:GENJBRUANT,Vaulnaveys-le-Haut,Ecole Jules Bruant,1,LaMetro
clusters,"45.18177,5.74518",SEM:JEANNARC,SEM:GENJEANNARC,Grenoble,Jeanne d'Arc,1,LaMetro
clusters,"45.18955,5.68276",SEM:JEANPREV,SEM:GENJEANPREV,Fontaine,Jean Prévost,1,LaMetro
clusters,"45.20854,5.75845",SEM:JFLANDRI,SEM:GENJFLANDRI,Meylan,Jules Flandrin,1,LaMetro
clusters,"45.16682,5.74175",SEM:JRACINE,SEM:GENJRACINE,Grenoble,Jean Racine,1,LaMetro
clusters,"45.19791,5.68878",SEM:JULESGUE,SEM:GENJULESGUE,Fontaine,Jules Guesde,1,LaMetro
clusters,"45.20658,5.74278",SEM:JULESREY,SEM:GENJULESREY,La Tronche,Jules Rey,1,LaMetro
clusters,"45.24235,5.67093",SEM:KARBEN,SEM:GENKARBEN,Saint-Égrève,Karben,1,LaMetro
clusters,"45.18652,5.68729",SEM:KARLMARX,SEM:GENKARLMARX,Fontaine,Karl Marx,1,LaMetro
clusters,"45.16003,5.68982",SEM:LABAUME,SEM:GENLABAUME,Seyssins,La Baume,1,LaMetro
clusters,"45.22242,5.72475",SEM:LACHAL,SEM:GENLACHAL,Saint-Martin-le-Vinoux,Lachal,1,LaMetro
clusters,"45.01277,5.61587",SEM:LACHARRI,SEM:GENLACHARRI,Le Gua,La Charrière,1,LaMetro
clusters,"45.17051,5.80746",SEM:LACHENAI,SEM:GENLACHENAI,Venon,La Chênaie,1,LaMetro
clusters,"45.17412,5.79001",SEM:LACOMBE,SEM:GENLACOMBE,Gières,La Combe,1,LaMetro
clusters,"45.25606,5.62814",SEM:LACUCHE,SEM:GENLACUCHE,Veurey-Voroize,La Cuche,1,LaMetro
clusters,"45.17542,5.79467",SEM:LAFAURIE,SEM:GENLAFAURIE,Venon,La Faurie,1,LaMetro
clusters,"45.2171,5.77634",SEM:LAFOY,SEM:GENLAFOY,Meylan,La Foy,1,LaMetro
clusters,"45.1408,5.74997",SEM:LAGAY,SEM:GENLAGAY,Bresson,Lagay,1,LaMetro
clusters,"45.1613,5.68296",SEM:LAGNEAU,SEM:GENLAGNEAU,Seyssins,L'Agneau,1,LaMetro
clusters,"45.21513,5.71914",SEM:LAGOMMA,SEM:GENLAGOMMA,Saint-Martin-le-Vinoux,La Gomma,1,LaMetro
clusters,"45.14003,5.69852",SEM:LALUIRE,SEM:GENLALUIRE,Le Pont-de-Claix,Gendarmerie,1,LaMetro
clusters,"45.15551,5.67222",SEM:LALUNE,SEM:GENLALUNE,Seyssins,Rue de la Lune,1,LaMetro
clusters,"45.07063,5.72713",SEM:LAMELLE,SEM:GENLAMELLE,Champ-sur-Drac,La Melle,1,LaMetro
clusters,"45.23799,5.68861",SEM:LAMONTA,SEM:GENLAMONTA,Saint-Égrève,La Monta,1,LaMetro
clusters,"45.13035,5.69975",SEM:LAMPHI,SEM:GENLAMPHI,Le Pont-de-Claix,L'Amphi,1,LaMetro
clusters,"45.17825,5.69178",SEM:LAMURAIL,SEM:GENLAMURAIL,Seyssinet-Pariset,Murailles,1,LaMetro
clusters,"45.14346,5.72313",SEM:LANGEVIN,SEM:GENLANGEVIN,Échirolles,Paul Langevin,1,LaMetro
clusters,"44.98916,5.62198",SEM:LAPIERRE,SEM:GENLAPIERRE,Le Gua,La Pierre,1,LaMetro
clusters,"45.1726,5.69689",SEM:LAPLAINE,SEM:GENLAPLAINE,Seyssinet-Pariset,La Plaine,1,LaMetro
clusters,"45.19709,5.67222",SEM:LAPOYA,SEM:GENLAPOYA,Fontaine,La Poya,1,LaMetro
clusters,"45.29462,5.76561",SEM:LAPRAIRI,SEM:GENLAPRAIRI,Sarcenas,La Prairie,1,LaMetro
clusters,"45.26869,5.6686",SEM:LARIVO,SEM:GENLARIVO,Mont-Saint-Martin,La Rivoire,1,LaMetro
clusters,"45.22001,5.71507",SEM:LARIVOIR,SEM:GENLARIVOIR,Saint-Martin-le-Vinoux,La Rivoire,1,LaMetro
clusters,"45.17283,5.79806",SEM:LASERRAL,SEM:GENLASERRAL,Venon,La Serralière,1,LaMetro
clusters,"45.20279,5.68586",SEM:LASURE,SEM:GENLASURE,Fontaine,La Sure,1,LaMetro
clusters,"45.03822,5.70418",SEM:LATOUR,SEM:GENLATOUR,Saint-Georges-de-Commiers,La Tour,1,LaMetro
